"","id","block","trial_number","safe_option","p","lumpSum","odds_ratio","frame_choice","response_choice","choice","reaction_time_choice","practice_trial","catch_trial","random_trial","time_elapsed"
"56",2,0,2,-36,0.6,89,1,"loss_frame","j","risky",2306,1,0,0,132294
"57",2,1,1,-22,0.6,55,1,"loss_frame","j","risky",1355,0,0,0,156804
"58",2,1,2,50,0.95,99,0.53,"gain_frame","f","safe",671,0,1,0,162528
"59",2,1,3,-39,0.6,98,1,"loss_frame","j","risky",1119,0,0,0,168691
"60",2,1,4,-65,0.2,81,1,"loss_frame","f","safe",813,0,0,0,174556
"61",2,1,5,58,0.6,97,1,"gain_frame","j","risky",1346,0,0,0,180946
"62",2,1,6,-47,0.95,95,0.53,"loss_frame","j","risky",1558,0,1,0,187555
"63",2,1,7,16,0.2,81,1,"gain_frame","f","safe",1707,0,0,0,194336
"64",2,1,8,44,0.8,55,1,"gain_frame","j","risky",922,0,0,0,200318
"65",2,1,9,39,0.05,77,10.12,"gain_frame","f","safe",1264,0,1,0,206642
"66",2,1,10,-14,0.8,69,1,"loss_frame","j","risky",1293,0,0,0,212991
"67",2,1,11,24,0.4,60,1,"gain_frame","f","safe",1093,0,0,0,219146
"68",2,1,12,-34,0.4,57,1,"loss_frame","f","safe",1523,0,0,0,225728
"69",2,1,13,-20,0.8,99,1,"loss_frame","f","safe",1340,0,0,0,232113
"70",2,1,14,-31,0.4,52,1,"loss_frame","f","safe",2083,0,0,0,239254
"71",2,1,15,75,0.8,94,1,"gain_frame","j","risky",924,0,0,0,245231
"72",2,1,16,47,0.6,78,1,"gain_frame","f","safe",1582,0,0,0,251881
"73",2,1,17,-36,0.4,59,1,"loss_frame","j","risky",2237,0,0,0,259180
"74",2,1,18,-17,0.8,81,1,"loss_frame","j","risky",1153,0,0,0,265375
"75",2,1,19,-61,0.2,76,1,"loss_frame","j","risky",2213,0,0,0,272651
"76",2,1,20,41,0.6,69,1,"gain_frame","j","risky",2036,0,0,0,279741
"77",2,1,21,-29,0.95,58,0.53,"loss_frame","j","risky",812,0,1,0,285596
"78",2,1,22,-43,0.4,72,1,"loss_frame","f","safe",1543,0,0,0,292211
"79",2,1,23,-38,0.05,77,10.11,"loss_frame","f","safe",671,0,1,0,297944
"80",2,1,24,35,0.05,70,9.97,"gain_frame","f","safe",884,0,1,0,303885
"81",2,1,25,26,0.4,64,1,"gain_frame","j","risky",1239,0,0,0,310174
"82",2,1,26,50,0.6,83,1,"gain_frame","j","risky",859,0,0,0,316089
"83",2,1,27,10,0.2,50,1,"gain_frame","f","safe",1541,0,0,0,322688
"84",2,1,28,-38,0.6,96,1,"loss_frame","j","risky",1110,0,0,0,328836
"85",2,1,29,-28,0.05,55,9.88,"loss_frame","f","safe",1439,0,1,0,335324
"86",2,1,30,54,0.8,67,1,"gain_frame","j","risky",989,0,0,0,341366
"87",2,1,31,27,0.4,68,1,"gain_frame","f","safe",1376,0,0,0,347784
"88",2,1,32,-27,0.05,54,10.05,"loss_frame","f","safe",830,0,1,0,353674
"89",2,1,33,-29,0.6,71,1,"loss_frame","j","risky",1570,0,0,0,360295
"90",2,1,34,27,0.95,55,0.52,"gain_frame","j","risky",789,0,1,0,366127
"91",2,1,35,-58,0.2,73,1,"loss_frame","f","safe",1653,0,0,0,372815
"92",2,1,36,-58,0.4,96,1,"loss_frame","f","safe",1534,0,0,0,379396
"93",2,1,37,13,0.2,67,1,"gain_frame","j","risky",2127,0,0,0,386571
"94",2,1,38,14,0.2,68,1,"gain_frame","f","safe",2053,0,0,0,393679
"95",2,1,39,31,0.4,78,1,"gain_frame","f","safe",918,0,0,0,399655
"96",2,1,40,54,0.8,68,1,"gain_frame","f","safe",1529,0,0,0,406234
"97",2,1,41,39,0.6,65,1,"gain_frame","j","risky",1506,0,0,0,412781
"98",2,1,42,58,0.8,72,1,"gain_frame","f","safe",1300,0,0,1,419130
"99",2,1,43,-19,0.8,97,1,"loss_frame","f","safe",1786,0,0,0,425971
"100",2,1,44,44,0.95,89,0.52,"gain_frame","j","risky",886,0,1,0,431903
"101",2,1,45,30,0.05,59,10.12,"gain_frame","f","safe",913,0,1,0,437868
"102",2,1,46,-58,0.2,72,1,"loss_frame","j","risky",1849,0,0,0,444766
"103",2,1,47,-17,0.8,85,1,"loss_frame","f","safe",1039,0,0,0,450855
"104",2,1,48,19,0.2,97,1,"gain_frame","j","risky",1758,0,0,0,457663
"105",2,1,49,29,0.4,71,1,"gain_frame","f","safe",1375,0,0,0,464075
"106",2,1,50,-38,0.6,95,1,"loss_frame","j","risky",1423,0,0,0,470551
"107",2,1,51,-50,0.2,63,1,"loss_frame","f","safe",1420,0,0,0,477019
"108",2,1,52,-25,0.95,51,0.53,"loss_frame","j","risky",883,0,1,0,482958
"109",3,0,1,44,0.6,73,1,"gain_frame","j","risky",18807,1,0,0,81593
"110",3,0,2,-12,0.8,58,1,"loss_frame","j","risky",2492,1,0,0,89119
"111",3,1,1,-34,0.95,68,0.53,"loss_frame","j","risky",1007,0,1,0,115503
"112",3,1,2,-36,0.4,60,1,"loss_frame","f","safe",2926,0,0,0,123470
"113",3,1,3,46,0.8,58,1,"gain_frame","j","risky",871,0,0,0,129388
"114",3,1,4,-11,0.8,51,1,"loss_frame","j","risky",1513,0,0,0,135943
"115",3,1,5,49,0.05,98,10.03,"gain_frame","f","safe",1138,0,1,0,142130
"116",3,1,6,-66,0.2,82,1,"loss_frame","f","safe",2039,0,0,0,149207
"117",3,1,7,18,0.2,91,1,"gain_frame","f","safe",1586,0,0,0,155840
"118",3,1,8,-26,0.6,66,1,"loss_frame","j","risky",1463,0,0,0,162346
"119",3,1,9,72,0.8,90,1,"gain_frame","j","risky",1248,0,0,0,168637
"120",3,1,10,48,0.95,96,0.52,"gain_frame","j","risky",764,0,1,0,174462
"121",3,1,11,-55,0.4,92,1,"loss_frame","f","safe",2053,0,0,0,181560
"122",3,1,12,35,0.05,69,10.14,"gain_frame","f","safe",967,0,1,0,187578
"123",3,1,13,-43,0.2,54,1,"loss_frame","f","safe",2025,0,0,0,194655
"124",3,1,14,45,0.95,89,0.53,"gain_frame","j","risky",1240,0,1,0,200941
"125",3,1,15,-44,0.4,74,1,"loss_frame","j","risky",2079,0,0,0,208082
"126",3,1,16,47,0.6,78,1,"gain_frame","j","risky",1253,0,0,0,214402
"127",3,1,17,28,0.4,69,1,"gain_frame","f","safe",1993,0,0,0,221467
"128",3,1,18,51,0.6,84,1,"gain_frame","j","risky",737,0,0,0,227274
"129",3,1,19,57,0.6,96,1,"gain_frame","j","risky",776,0,0,0,233113
"130",3,1,20,-78,0.2,97,1,"loss_frame","f","safe",1453,0,0,0,239633
"131",3,1,21,-38,0.4,64,1,"loss_frame","f","safe",1978,0,0,0,246681
"132",3,1,22,-37,0.95,75,0.53,"loss_frame","j","risky",962,0,1,0,252711
"133",3,1,23,-68,0.2,85,1,"loss_frame","f","safe",2078,0,0,0,259851
"134",3,1,24,30,0.6,51,1,"gain_frame","j","risky",1254,0,0,0,266167
"135",3,1,25,26,0.4,65,1,"gain_frame","f","safe",1709,0,0,0,272932
"136",3,1,26,-42,0.05,85,10.09,"loss_frame","f","safe",1851,0,1,0,279855
"137",3,1,27,-44,0.4,73,1,"loss_frame","f","safe",1879,0,0,0,286792
"138",3,1,28,-15,0.8,76,1,"loss_frame","j","risky",798,0,0,0,292664
"139",3,1,29,11,0.2,57,1,"gain_frame","f","safe",1550,0,0,0,299275
"140",3,1,30,-20,0.6,51,1,"loss_frame","j","risky",824,0,0,0,305163
"141",3,1,31,-23,0.6,57,1,"loss_frame","j","risky",1837,0,0,0,312070
"142",3,1,32,19,0.2,93,1,"gain_frame","f","safe",2031,0,0,0,319162
"143",3,1,33,59,0.6,99,1,"gain_frame","j","risky",803,0,0,0,325031
"144",3,1,34,37,0.4,94,1,"gain_frame","f","safe",1790,0,0,0,331885
"145",3,1,35,-12,0.8,57,1,"loss_frame","j","risky",850,0,0,0,337799
"146",3,1,36,16,0.2,82,1,"gain_frame","f","safe",1358,0,0,0,344224
"147",3,1,37,51,0.8,63,1,"gain_frame","j","risky",1179,0,0,0,350448
"148",3,1,38,45,0.8,56,1,"gain_frame","j","risky",2038,0,0,0,357549
"149",3,1,39,31,0.05,63,9.85,"gain_frame","f","safe",1106,0,1,0,363724
"150",3,1,40,45,0.8,56,1,"gain_frame","j","risky",1563,0,0,0,370348
"151",3,1,41,-14,0.8,72,1,"loss_frame","j","risky",835,0,0,0,376250
"152",3,1,42,44,0.95,88,0.53,"gain_frame","j","risky",580,0,1,0,381898
"153",3,1,43,-20,0.8,99,1,"loss_frame","j","risky",917,0,0,0,387879
"154",3,1,44,-47,0.05,94,10.02,"loss_frame","f","safe",1081,0,1,0,394028
"155",3,1,45,15,0.2,77,1,"gain_frame","f","safe",1548,0,0,0,400638
"156",3,1,46,29,0.4,72,1,"gain_frame","f","safe",1599,0,0,0,407294
"157",3,1,47,-31,0.6,77,1,"loss_frame","j","risky",1083,0,0,1,413444
"158",3,1,48,-46,0.2,58,1,"loss_frame","f","safe",1433,0,0,0,419935
"159",3,1,49,-31,0.6,78,1,"loss_frame","j","risky",808,0,0,0,425808
"160",3,1,50,-34,0.95,68,0.52,"loss_frame","j","risky",1073,0,1,0,431952
"161",3,1,51,34,0.4,86,1,"gain_frame","f","safe",1560,0,0,0,438578
"162",3,1,52,-49,0.05,97,9.91,"loss_frame","f","safe",1020,0,1,0,444660
"163",4,0,1,32,0.4,80,1,"gain_frame","j","risky",1408,1,0,0,57700
"164",4,0,2,-41,0.4,68,1,"loss_frame","f","safe",1305,1,0,0,64060
"165",4,1,1,43,0.05,86,9.96,"gain_frame","f","safe",881,0,1,0,860082
"166",4,1,2,18,0.2,90,1,"gain_frame","f","safe",777,0,0,0,865923
"167",4,1,3,34,0.4,86,1,"gain_frame","j","risky",568,0,0,0,871561
"168",4,1,4,-15,0.8,76,1,"loss_frame","j","risky",574,0,0,0,877191
"169",4,1,5,57,0.6,96,1,"gain_frame","j","risky",1074,0,0,0,883320
"170",4,1,6,34,0.4,86,1,"gain_frame","f","safe",1173,0,0,0,889550
"171",4,1,7,-46,0.2,58,1,"loss_frame","f","safe",1123,0,0,0,895751
"172",4,1,8,-19,0.8,97,1,"loss_frame","f","safe",1582,0,0,0,902392
"173",4,1,9,-20,0.6,50,1,"loss_frame","j","risky",963,0,0,0,908409
"174",4,1,10,49,0.8,61,1,"gain_frame","j","risky",1078,0,0,0,914552
"175",4,1,11,80,0.8,100,1,"gain_frame","j","risky",1201,0,0,0,920825
"176",4,1,12,-23,0.6,56,1,"loss_frame","j","risky",722,0,0,0,926603
"177",4,1,13,-10,0.8,51,1,"loss_frame","f","safe",861,0,0,0,932527
"178",4,1,14,-44,0.05,89,10.09,"loss_frame","f","safe",1545,0,1,0,939133
"179",4,1,15,-38,0.05,77,10.07,"loss_frame","f","safe",1298,0,1,0,945503
"180",4,1,16,-41,0.2,51,1,"loss_frame","f","safe",1135,0,0,0,951713
"181",4,1,17,19,0.2,96,1,"gain_frame","j","risky",1082,0,0,0,957843
"182",4,1,18,34,0.95,69,0.52,"gain_frame","j","risky",882,0,1,0,963792
"183",4,1,19,49,0.6,81,1,"gain_frame","j","risky",558,0,0,0,969419
"184",4,1,20,-53,0.2,66,1,"loss_frame","f","safe",1115,0,0,0,975602
"185",4,1,21,-50,0.4,83,1,"loss_frame","j","risky",873,0,0,0,981528
"186",4,1,22,-42,0.2,52,1,"loss_frame","j","risky",953,0,0,0,987544
"187",4,1,23,-40,0.95,80,0.52,"loss_frame","j","risky",615,0,1,0,993228
"188",4,1,24,47,0.8,59,1,"gain_frame","j","risky",859,0,0,0,999145
"189",4,1,25,36,0.95,71,0.53,"gain_frame","j","risky",904,0,1,0,1005088
"190",4,1,26,-30,0.4,51,1,"loss_frame","f","safe",912,0,0,0,1011059
"191",4,1,27,-38,0.05,77,10.09,"loss_frame","f","safe",603,0,1,0,1016731
"192",4,1,28,-31,0.6,77,1,"loss_frame","j","risky",655,0,0,0,1022414
"193",4,1,29,-53,0.4,88,1,"loss_frame","f","safe",744,0,0,0,1028213
"194",4,1,30,-78,0.2,97,1,"loss_frame","j","risky",954,0,0,0,1034237
"195",4,1,31,35,0.4,88,1,"gain_frame","j","risky",755,0,0,0,1040062
"196",4,1,32,-49,0.4,82,1,"loss_frame","j","risky",851,0,0,0,1045991
"197",4,1,33,70,0.8,87,1,"gain_frame","j","risky",810,0,0,0,1051860
"198",4,1,34,40,0.95,79,0.53,"gain_frame","j","risky",609,0,1,0,1057519
"199",4,1,35,30,0.05,59,10.16,"gain_frame","f","safe",1021,0,1,0,1063603
"200",4,1,36,52,0.6,87,1,"gain_frame","j","risky",733,0,0,0,1069385
"201",4,1,37,-11,0.8,56,1,"loss_frame","j","risky",937,0,0,0,1076243
"202",4,1,38,22,0.4,54,1,"gain_frame","no_choice","no_choice",-1,0,0,0,1089245
"203",4,1,39,16,0.2,81,1,"gain_frame","no_choice","no_choice",-1,0,0,0,1102255
"204",4,1,40,-34,0.6,84,1,"loss_frame","no_choice","no_choice",-1,0,0,0,1115249
"205",4,1,41,-29,0.6,73,1,"loss_frame","no_choice","no_choice",-1,0,0,1,1128256
"206",4,1,42,57,0.6,95,1,"gain_frame","no_choice","no_choice",-1,0,0,0,1141257
"207",4,1,43,-27,0.95,54,0.53,"loss_frame","j","risky",1634,0,1,0,1150644
"208",4,1,44,11,0.2,54,1,"gain_frame","j","risky",884,0,0,0,1156600
"209",4,1,45,-40,0.4,66,1,"loss_frame","f","safe",979,0,0,0,1162635
"210",4,1,46,10,0.2,52,1,"gain_frame","j","risky",794,0,0,0,1168496
"211",4,1,47,-30,0.95,60,0.52,"loss_frame","j","risky",885,0,1,0,1174446
"212",4,1,48,35,0.6,59,1,"gain_frame","j","risky",839,0,0,0,1180330
"213",4,1,49,38,0.4,96,1,"gain_frame","f","safe",1116,0,0,0,1186503
"214",4,1,50,-15,0.8,72,1,"loss_frame","j","risky",666,0,0,0,1192227
"215",4,1,51,73,0.8,92,1,"gain_frame","j","risky",622,0,0,0,1197922
"216",4,1,52,40,0.05,79,10.08,"gain_frame","f","safe",948,0,1,0,1203932
"217",5,0,1,32,0.4,80,1,"gain_frame","j","risky",2919,1,0,0,92393
"218",5,0,2,-31,0.4,51,1,"loss_frame","j","risky",3938,1,0,0,101392
"219",5,1,1,-49,0.05,98,10.02,"loss_frame","f","safe",2856,0,1,0,138057
"220",5,1,2,-41,0.4,68,1,"loss_frame","j","risky",1401,0,0,0,144506
"221",5,1,3,48,0.6,80,1,"gain_frame","j","risky",1239,0,0,0,150801
"222",5,1,4,-43,0.4,71,1,"loss_frame","j","risky",2135,0,0,0,157996
"223",5,1,5,19,0.2,95,1,"gain_frame","j","risky",2641,0,0,0,165686
"224",5,1,6,-31,0.4,52,1,"loss_frame","j","risky",1976,0,0,0,172712
"225",5,1,7,12,0.2,62,1,"gain_frame","j","risky",1199,0,0,0,178973
"226",5,1,8,-12,0.8,58,1,"loss_frame","j","risky",2072,0,0,0,186119
"227",5,1,9,28,0.95,56,0.53,"gain_frame","j","risky",1783,0,1,0,192959
"228",5,1,10,-46,0.2,58,1,"loss_frame","j","risky",2449,0,0,0,200453
"229",5,1,11,-37,0.4,61,1,"loss_frame","j","risky",1965,0,0,0,207491
"230",5,1,12,46,0.6,76,1,"gain_frame","j","risky",1611,0,0,0,214148
"231",5,1,13,18,0.2,90,1,"gain_frame","j","risky",1444,0,0,1,220673
"232",5,1,14,31,0.4,78,1,"gain_frame","j","risky",2361,0,0,0,228078
"233",5,1,15,55,0.8,69,1,"gain_frame","j","risky",1224,0,0,0,234332
"234",5,1,16,80,0.8,100,1,"gain_frame","f","safe",1774,0,0,0,241182
"235",5,1,17,-66,0.2,83,1,"loss_frame","j","risky",1417,0,0,0,247635
"236",5,1,18,-49,0.05,98,9.98,"loss_frame","f","safe",2238,0,1,0,254938
"237",5,1,19,40,0.6,67,1,"gain_frame","j","risky",2301,0,0,0,262298
"238",5,1,20,23,0.4,57,1,"gain_frame","j","risky",2255,0,0,0,269593
"239",5,1,21,-14,0.8,68,1,"loss_frame","j","risky",2026,0,0,0,276699
"240",5,1,22,50,0.6,84,1,"gain_frame","f","safe",2299,0,0,0,284055
"241",5,1,23,63,0.8,79,1,"gain_frame","f","safe",1036,0,0,0,290158
"242",5,1,24,71,0.8,89,1,"gain_frame","f","safe",916,0,0,0,296134
"243",5,1,25,-51,0.2,64,1,"loss_frame","j","risky",1253,0,0,0,302427
"244",5,1,26,-41,0.95,83,0.53,"loss_frame","j","risky",1321,0,1,0,308813
"245",5,1,27,-16,0.8,82,1,"loss_frame","j","risky",1678,0,0,0,315566
"246",5,1,28,15,0.2,77,1,"gain_frame","j","risky",2508,0,0,0,323156
"247",5,1,29,-30,0.95,60,0.52,"loss_frame","j","risky",1517,0,1,0,329728
"248",5,1,30,34,0.4,86,1,"gain_frame","j","risky",3243,0,0,0,338028
"249",5,1,31,-39,0.6,98,1,"loss_frame","f","safe",3142,0,0,0,346216
"250",5,1,32,18,0.2,91,1,"gain_frame","j","risky",1589,0,0,0,352858
"251",5,1,33,31,0.6,52,1,"gain_frame","j","risky",1756,0,0,0,359672
"252",5,1,34,-16,0.8,76,1,"loss_frame","j","risky",1399,0,0,0,366141
"253",5,1,35,-36,0.6,89,1,"loss_frame","j","risky",1614,0,0,0,372814
"254",5,1,36,-22,0.6,54,1,"loss_frame","j","risky",1816,0,0,0,379683
"255",5,1,37,-32,0.6,80,1,"loss_frame","j","risky",1247,0,0,0,385993
"256",5,1,38,-45,0.05,89,9.94,"loss_frame","f","safe",2844,0,1,0,393917
"257",5,1,39,-19,0.8,93,1,"loss_frame","j","risky",1169,0,0,0,400139
"258",5,1,40,43,0.95,86,0.53,"gain_frame","j","risky",1278,0,1,0,406472
"259",5,1,41,-32,0.95,64,0.52,"loss_frame","j","risky",1076,0,1,0,412620
"260",5,1,42,-29,0.6,73,1,"loss_frame","j","risky",1350,0,0,0,419031
"261",5,1,43,35,0.05,69,10.14,"gain_frame","f","safe",1649,0,1,0,425736
"262",5,1,44,48,0.95,96,0.52,"gain_frame","j","risky",1366,0,1,0,432157
"263",5,1,45,-78,0.2,97,1,"loss_frame","j","risky",1897,0,0,0,439115
"264",5,1,46,60,0.8,75,1,"gain_frame","j","risky",3614,0,0,0,447774
"265",5,1,47,-36,0.4,60,1,"loss_frame","j","risky",3194,0,0,0,456035
"266",5,1,48,20,0.4,50,1,"gain_frame","j","risky",1008,0,0,0,462096
"267",5,1,49,34,0.05,68,10,"gain_frame","f","safe",1585,0,1,0,468740
"268",5,1,50,-51,0.2,64,1,"loss_frame","j","risky",1875,0,0,0,475668
"269",5,1,51,36,0.05,72,10.07,"gain_frame","f","safe",1320,0,1,0,482047
"270",5,1,52,26,0.4,64,1,"gain_frame","j","risky",2604,0,0,0,489686
"271",6,0,1,55,0.6,92,1,"gain_frame","j","risky",2470,1,0,0,563924
"272",6,0,2,-33,0.4,55,1,"loss_frame","f","safe",4754,1,0,0,573686
"273",6,1,1,27,0.95,54,0.52,"gain_frame","j","risky",1303,0,1,0,602538
"274",6,1,2,18,0.2,89,1,"gain_frame","f","safe",3420,0,0,0,610970
"275",6,1,3,41,0.6,68,1,"gain_frame","j","risky",2146,0,0,0,618126
"276",6,1,4,28,0.4,71,1,"gain_frame","f","safe",1958,0,0,0,625092
"277",6,1,5,-27,0.6,66,1,"loss_frame","j","risky",2835,0,0,0,632934
"278",6,1,6,-58,0.4,97,1,"loss_frame","f","safe",711,0,0,0,638655
"279",6,1,7,-43,0.2,54,1,"loss_frame","f","safe",677,0,0,0,644341
"280",6,1,8,17,0.2,85,1,"gain_frame","f","safe",1019,0,0,0,650369
"281",6,1,9,38,0.4,94,1,"gain_frame","f","safe",2693,0,0,0,658073
"282",6,1,10,14,0.2,69,1,"gain_frame","j","risky",2229,0,0,0,665312
"283",6,1,11,14,0.2,72,1,"gain_frame","f","safe",1399,0,0,0,671720
"284",6,1,12,-47,0.4,78,1,"loss_frame","f","safe",3168,0,0,0,679898
"285",6,1,13,-42,0.2,52,1,"loss_frame","f","safe",3125,0,0,0,688032
"286",6,1,14,47,0.05,94,9.98,"gain_frame","f","safe",1276,0,1,0,694319
"287",6,1,15,-33,0.95,65,0.52,"loss_frame","j","risky",857,0,1,0,700186
"288",6,1,16,-69,0.2,86,1,"loss_frame","f","safe",923,0,0,0,706117
"289",6,1,17,28,0.4,70,1,"gain_frame","f","safe",977,0,0,0,712104
"290",6,1,18,-33,0.6,82,1,"loss_frame","f","safe",1242,0,0,0,718355
"291",6,1,19,-34,0.6,84,1,"loss_frame","j","risky",979,0,0,0,724342
"292",6,1,20,30,0.6,50,1,"gain_frame","j","risky",807,0,0,0,730156
"293",6,1,21,39,0.05,78,9.99,"gain_frame","f","safe",584,0,1,0,735749
"294",6,1,22,-44,0.95,88,0.53,"loss_frame","j","risky",644,0,1,0,741399
"295",6,1,23,-32,0.05,65,10.11,"loss_frame","f","safe",537,0,1,0,746951
"296",6,1,24,-43,0.4,72,1,"loss_frame","f","safe",980,0,0,0,752939
"297",6,1,25,56,0.8,69,1,"gain_frame","j","risky",643,0,0,0,758588
"298",6,1,26,-26,0.95,51,0.52,"loss_frame","j","risky",589,0,1,0,764187
"299",6,1,27,67,0.8,84,1,"gain_frame","j","risky",1021,0,0,0,770215
"300",6,1,28,-19,0.8,97,1,"loss_frame","j","risky",850,0,0,0,776073
"301",6,1,29,-45,0.4,75,1,"loss_frame","f","safe",625,0,0,0,781707
"302",6,1,30,58,0.6,97,1,"gain_frame","j","risky",1411,0,0,0,788128
"303",6,1,31,10,0.2,51,1,"gain_frame","f","safe",1443,0,0,0,794580
"304",6,1,32,80,0.8,100,1,"gain_frame","j","risky",728,0,0,0,800315
"305",6,1,33,35,0.4,88,1,"gain_frame","f","safe",841,0,0,0,806165
"306",6,1,34,-22,0.6,54,1,"loss_frame","j","risky",841,0,0,0,812027
"307",6,1,35,-56,0.4,93,1,"loss_frame","f","safe",756,0,0,0,817792
"308",6,1,36,-19,0.8,99,1,"loss_frame","j","risky",724,0,0,0,823525
"309",6,1,37,48,0.6,79,1,"gain_frame","j","risky",808,0,0,1,829343
"310",6,1,38,-16,0.8,79,1,"loss_frame","j","risky",1325,0,0,0,835677
"311",6,1,39,-15,0.8,73,1,"loss_frame","j","risky",1280,0,0,0,841965
"312",6,1,40,41,0.05,82,10.04,"gain_frame","f","safe",1231,0,1,0,848205
"313",6,1,41,26,0.95,51,0.53,"gain_frame","j","risky",1031,0,1,0,854244
"314",6,1,42,-50,0.2,63,1,"loss_frame","f","safe",1105,0,0,0,860355
"315",6,1,43,-18,0.8,88,1,"loss_frame","j","risky",1119,0,0,0,866482
"316",6,1,44,-47,0.05,94,9.99,"loss_frame","f","safe",1319,0,1,0,872810
